id,title,year,concepts,referenced_works,primary_topic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2604319603,Efficient Processing of Deep Neural Networks: A Tutorial and Survey,2017,"['Computer science', 'Benchmarking', 'Key (lock)', 'Field (mathematics)', 'Computer architecture', 'Artificial intelligence', 'Software deployment', 'Computer engineering', 'Efficient energy use', 'Implementation', 'Deep neural networks', 'Robotics', 'Artificial neural network', 'Machine learning', 'Software engineering', 'Robot', 'Computer security', 'Mathematics', 'Marketing', 'Pure mathematics', 'Electrical engineering', 'Business', 'Engineering']","['W1005811612', 'W1019830208', 'W1535810436', 'W1542981317', 'W1574719918', 'W1627054999', 'W1665214252', 'W1667652561', 'W1677182931', 'W1686810756', 'W1690739335', 'W1731081199', 'W174971197', 'W1757796397', 'W1821462560', 'W1836465849', 'W1841592590', 'W1902934009', 'W1903029394', 'W1923344279', 'W1972907356', 'W1975253511', 'W1981220134', 'W1984541135', 'W1992781178', 'W1999085092', 'W2004455575', 'W2009832130', 'W2026369565', 'W2032397540', 'W2044535169', 'W2048266589', 'W2048508570', 'W2064675550', 'W2067523571', 'W2069743665', 'W2070167224', 'W2088079057', 'W2088338354', 'W2094756095', 'W2096645269', 'W2097117768', 'W2099912917', 'W2102605133', 'W2107726111', 'W2112739286', 'W2112796928', 'W2114766824', 'W2117539524', 'W2117696986', 'W2119112357', 'W2119144962', 'W2133319764', 'W2134797427', 'W2138207765', 'W2138913040', 'W2141504882', 'W2145607950', 'W2152839228', 'W2155007355', 'W2155893237', 'W2156303437', 'W2158899491', 'W2160815625', 'W2162651880', 'W2163605009', 'W2167215970', 'W2172166488', 'W2172654076', 'W2183341477', 'W2194775991', 'W2198606573', 'W2233116163', 'W2257979135', 'W2276892413', 'W2279098554', 'W2285660444', 'W2289252105', 'W2291160084', 'W2291643118', 'W2294370754', 'W2300242332', 'W2314470091', 'W2319920447', 'W2337344472', 'W2400507664', 'W2405920868', 'W2431931973', 'W2433743436', 'W2442974303', 'W2469490737', 'W2474421929', 'W2508602506', 'W2509192851', 'W2511743527', 'W2513554817', 'W2516141709', 'W2518281301', 'W2518511512', 'W2519091744', 'W2523838129', 'W2524241275', 'W2524428287', 'W2527492855', 'W2530849036', 'W2531409750', 'W2554302513', 'W2560017826', 'W2563587242', 'W2565305208', 'W2581082771', 'W2586654419', 'W2593841437', 'W2605347906', 'W2612445135', 'W2619096655', 'W2624789836', 'W2625457103', 'W2626712922', 'W2657126969', 'W2694935213', 'W2745228312', 'W2919115771', 'W2949382160', 'W2950248853', 'W2952230511', 'W2962835968', 'W2962988160', 'W2963000224', 'W2963048316', 'W2963114950', 'W2963285578', 'W2963340555', 'W2963374099', 'W2963403664', 'W2963424132', 'W2963542991', 'W2963674932', 'W2963823954', 'W2963893493', 'W2963911037', 'W2964118293', 'W2964161785', 'W2964195221', 'W2964228333', 'W2964299589', 'W2964350391', 'W3022861191', 'W3024621361', 'W3099533866', 'W4244330903', 'W4247198796', 'W4249932213', 'W4297775537', 'W4297797729', 'W4298857966', 'W4301501993', 'W4302296459', 'W4919037']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W3023441241,Report 9: Impact of non-pharmaceutical interventions (NPIs) to reduce COVID19 mortality and healthcare demand,2020,"['Psychological intervention', 'Social distance', 'Pandemic', 'Public health', 'Isolation (microbiology)', 'Health care', 'Population', 'Intervention (counseling)', 'Environmental health', 'Suspect', 'Business', 'Medicine', 'Disease', 'Development economics', 'Economic growth', 'Economics', 'Coronavirus disease 2019 (COVID-19)', 'Political science', 'Infectious disease (medical specialty)', 'Nursing', 'Pathology', 'Psychiatry', 'Law', 'Microbiology', 'Biology']",[],Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2010049072,A refined compilation of implementation strategies: results from the Expert Recommendations for Implementing Change (ERIC) project,2015,"['Computer science', 'CLARITY', 'Implementation research', 'Process (computing)', 'Relevance (law)', 'Process management', 'Health informatics', 'Delphi method', 'Delphi', 'Field (mathematics)', 'Management science', 'Data science', 'Knowledge management', 'Medicine', 'Artificial intelligence', 'Psychological intervention', 'Biochemistry', 'Chemistry', 'Nursing', 'Mathematics', 'Psychiatry', 'Public health', 'Political science', 'Pure mathematics', 'Law', 'Business', 'Economics', 'Operating system']","['W144532748', 'W1490359185', 'W1550275457', 'W1550604682', 'W1843423926', 'W1965766310', 'W1975898079', 'W1977097842', 'W1978522520', 'W1985620951', 'W1989529511', 'W1993198628', 'W2002545426', 'W2020155291', 'W2024641550', 'W2025170215', 'W2025763927', 'W2032503405', 'W2039914285', 'W2041206572', 'W2052429590', 'W2071304386', 'W2074611909', 'W2077109464', 'W2085028749', 'W2086627928', 'W2090894158', 'W2097831015', 'W2101623488', 'W2110720428', 'W2116567300', 'W2116775351', 'W2126340581', 'W2130780981', 'W2133228569', 'W2133764482', 'W2134964371', 'W2139297527', 'W2139873806', 'W2143031775', 'W2143981995', 'W2148481283', 'W2149511309', 'W2150137577', 'W2153077282', 'W2157975848', 'W2165070399', 'W2168880871', 'W2169090669', 'W2169510653', 'W2171349117', 'W2279857502', 'W2501458289', 'W2616845767', 'W276537484', 'W2781417861', 'W3112101926', 'W348787310', 'W4248074728', 'W4253543286', 'W4255411484', 'W563428156', 'W565871499', 'W860589442']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W4244314151,Strategic Management Journal,2016,['Business'],"['W1976935471', 'W1990923276', 'W2009918649', 'W2030194122', 'W2046567031', 'W2063928064', 'W2070468611', 'W2088037265', 'W2100385229', 'W2141642160', 'W2147991432', 'W2150196467', 'W2166964527', 'W4236858883', 'W4256392931']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2978346165,Digital transformation: A multidisciplinary reflection and research agenda,2019,"['Digitization', 'Digital transformation', 'Transformation (genetics)', 'Extant taxon', 'Multidisciplinary approach', 'Knowledge management', 'Business', 'Computer science', 'Reflection (computer programming)', 'Data science', 'Marketing', 'Process management', 'Sociology', 'Telecommunications', 'World Wide Web', 'Social science', 'Biochemistry', 'Chemistry', 'Evolutionary biology', 'Biology', 'Gene', 'Programming language']","['W108306003', 'W1486246218', 'W1491477619', 'W1508898803', 'W1513241824', 'W1586436801', 'W1687047982', 'W1739766409', 'W1752384673', 'W1963716137', 'W1971535883', 'W1977981717', 'W1978603569', 'W1983284080', 'W1987708126', 'W1993326409', 'W199793193', 'W2010823451', 'W2021884086', 'W2022676517', 'W202426229', 'W2028631604', 'W2032285541', 'W2050091520', 'W2050520842', 'W2053154970', 'W2061977616', 'W2064552178', 'W2075763914', 'W2079790903', 'W2083042276', 'W2091683391', 'W2092268060', 'W2100310563', 'W2104212223', 'W2111628838', 'W2116426976', 'W2121489967', 'W2122422348', 'W2130927153', 'W2136904762', 'W2140699752', 'W2141975087', 'W2142241043', 'W2143622967', 'W2144816153', 'W2147270415', 'W2155516490', 'W2165086204', 'W2173091594', 'W2185997250', 'W2192029930', 'W2192715291', 'W2223198708', 'W2251883511', 'W2284774080', 'W2343040029', 'W2396192956', 'W2396526128', 'W2396715563', 'W2397558774', 'W2401494627', 'W2410335529', 'W2422895071', 'W2427976288', 'W2465116584', 'W2469563715', 'W2470585279', 'W2512365341', 'W2523538043', 'W2531864566', 'W2553227351', 'W2557711433', 'W2560286635', 'W2588026839', 'W2601853749', 'W2603740535', 'W2605148500', 'W2605200474', 'W2606129759', 'W2609878494', 'W2610102381', 'W2611113363', 'W2614823087', 'W2615165738', 'W2669238978', 'W2685118618', 'W2747564439', 'W2753230830', 'W2756653637', 'W2762561593', 'W2766291123', 'W2767481062', 'W2772427466', 'W2773244815', 'W2781782698', 'W2795504814', 'W279724836', 'W2811478869', 'W2898472235', 'W2901284087', 'W2902392620', 'W2911379028', 'W2914057887', 'W2961693277', 'W2969927981', 'W3122728126', 'W3122809160', 'W3124175488', 'W3124255990', 'W3124507438', 'W3124536214', 'W74126506', 'W98498949']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2953522645,The global landscape of AI ethics guidelines,2019,"['Transparency (behavior)', 'Divergence (linguistics)', 'Engineering ethics', 'Political science', 'Guideline', 'Economic Justice', 'Public relations', 'Business', 'Law', 'Engineering', 'Philosophy', 'Linguistics']","['W1502511610', 'W1803273808', 'W1901616594', 'W2067574963', 'W2068264290', 'W2075950485', 'W2102770351', 'W2136635136', 'W2156098321', 'W2291610237', 'W2403984353', 'W2506282302', 'W2531099434', 'W2573660794', 'W2580906503', 'W2584919286', 'W2726616052', 'W2762694293', 'W2763679457', 'W2765146466', 'W2767394981', 'W2767945620', 'W2770780249', 'W2773697965', 'W2810761506', 'W2883147591', 'W2888649442', 'W2889377580', 'W2896252141', 'W2896252766', 'W2897178686', 'W2899768131', 'W2902634493', 'W2919193235', 'W2922471935', 'W2939861854', 'W2943125707', 'W2948572934', 'W2956792022', 'W2963809228', 'W2991792334', 'W2999979238', 'W3022903699', 'W3045804285', 'W3121168900', 'W3122189619', 'W3124253507', 'W4251357992', 'W4252621549', 'W4294215472']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2897702578,"Automating Inequality: How High-Tech Tools Profile, Police, and Punish the Poor",2018,"['Inequality', 'Sociology', 'Business', 'Law and economics', 'Mathematics', 'Mathematical analysis']","['W2010793828', 'W2058869603']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W3012731499,"Knowledge, attitudes, and practices towards COVID-19 among Chinese residents during the rapid rise period of the COVID-19 outbreak: a quick online cross-sectional survey",2020,"['Coronavirus disease 2019 (COVID-19)', 'Outbreak', 'Cross-sectional study', 'Pandemic', 'China', 'Bachelor', 'Computer-assisted web interviewing', 'Socioeconomic status', 'Medicine', 'Bachelor degree', 'Logistic regression', 'Confidence interval', 'Demography', 'Family medicine', 'Psychology', 'Environmental health', 'Geography', 'Nursing', 'Disease', 'Virology', 'Population', 'Sociology', 'Pathology', 'Infectious disease (medical specialty)', 'Archaeology', 'Marketing', 'Internal medicine', 'Business']","['W1561217639', 'W2079929038', 'W2164601633', 'W2309889168', 'W2369963231', 'W2375380150', 'W2381165475', 'W2623703952', 'W2627025267', 'W2754148598', 'W3002108456', 'W3002533507', 'W3008818676', 'W3045614912', 'W4382175370']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W3041188046,The sharing economy: Why people participate in collaborative consumption,2015,"['Sharing economy', 'Consumption (sociology)', 'Sustainability', 'Poverty', 'Sustainable consumption', 'Goods and services', 'Business', 'Action (physics)', 'Public relations', 'Marketing', 'Public economics', 'Economics', 'Political science', 'Economic growth', 'Sociology', 'Economy', 'Ecology', 'Social science', 'Physics', 'Quantum mechanics', 'Law', 'Biology']","['W102485627', 'W1491087240', 'W1491644571', 'W1508509982', 'W1510316655', 'W1517300810', 'W1520714623', 'W1535174579', 'W1537882445', 'W1540565333', 'W1565831494', 'W1597565573', 'W1598145799', 'W161555447', 'W174307995', 'W1774460361', 'W191206311', 'W1965515469', 'W1985419904', 'W1986892266', 'W1991180302', 'W1996724467', 'W1997321313', 'W2000087939', 'W2001841448', 'W2003496454', 'W2007323286', 'W2009546847', 'W2011309176', 'W2021067430', 'W2026318397', 'W2036389121', 'W2037305425', 'W2040332982', 'W2042539525', 'W2046442113', 'W2047103421', 'W2047655663', 'W2052729098', 'W2055135015', 'W2055703005', 'W2057148748', 'W2069971618', 'W2070950781', 'W2076924522', 'W2081168357', 'W2081768880', 'W2082950241', 'W2085548520', 'W2095867983', 'W2096547436', 'W2099697766', 'W2099907913', 'W2104554137', 'W2108777707', 'W2119681300', 'W2120983913', 'W2121001699', 'W2121812884', 'W2125326971', 'W2130950828', 'W2134049161', 'W2140457586', 'W2141846678', 'W2146125869', 'W2159018222', 'W2160383953', 'W2162049359', 'W2163498454', 'W2164854792', 'W2167036891', 'W2168735995', 'W2170488209', 'W2170634217', 'W2175723801', 'W2184849112', 'W2315716378', 'W2332585815', 'W2417459360', 'W2562939000', 'W2755424065', 'W2801839039', 'W2910555790', 'W3019273456', 'W3020834992', 'W3022009422', 'W3022734214', 'W306029580', 'W3121995858', 'W3123281112', 'W3126585573', 'W3147795728', 'W3157407122', 'W415541256', 'W4211177123', 'W4230637740', 'W4233654598', 'W4242883546', 'W4242911310', 'W4243904742', 'W4250905416', 'W4255589644', 'W4285719527', 'W572470583']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2026942921,"Smart Cities: Definitions, Dimensions, Performance, and Initiatives",2015,"['Smart city', 'Context (archaeology)', 'Meaning (existential)', 'Confusion', 'Term (time)', 'Currency', 'Regional science', 'Computer science', 'Business', 'Architectural engineering', 'Data science', 'Sociology', 'Geography', 'Computer security', 'Engineering', 'Linguistics', 'Psychology', 'Philosophy', 'Physics', 'Archaeology', 'Quantum mechanics', 'Psychoanalysis', 'Psychotherapist', 'Internet of Things']","['W1498814133', 'W1508654189', 'W1549558255', 'W1568650776', 'W1582997496', 'W1608558570', 'W185461914', 'W1866654974', 'W1899034111', 'W1969085745', 'W1969959180', 'W1972520609', 'W1974963036', 'W1977933203', 'W1979382736', 'W1984064112', 'W1995180899', 'W1996890187', 'W1998460924', 'W2008705190', 'W2010772936', 'W2020394509', 'W2025046781', 'W2034229678', 'W2040995666', 'W2042497022', 'W2043607885', 'W2044130626', 'W2046282981', 'W2049329086', 'W2052379002', 'W2053279442', 'W2056074895', 'W2056200684', 'W2063546124', 'W2071991672', 'W2072561200', 'W2076060644', 'W2079787359', 'W2080760062', 'W2081942550', 'W2082224023', 'W2086662400', 'W2093252011', 'W2094558619', 'W2099495929', 'W2116158058', 'W2123726046', 'W2134512339', 'W2150024664', 'W2150535509', 'W2151715198', 'W2151933910', 'W2153457047', 'W2154761853', 'W2158524669', 'W2164503820', 'W2172883647', 'W2179608754', 'W2195528075', 'W2313814721', 'W232432820', 'W2571749863', 'W2763160453', 'W2800561322', 'W3101938126', 'W3121995805', 'W3125270786', 'W3125866593', 'W3212431363', 'W40911477', 'W4205950442', 'W4235598086', 'W4237533755', 'W4241990970', 'W4245511047', 'W4298091104', 'W564943520', 'W65973184', 'W839111830']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2736219668,Circular Economy: The Concept and its Limitations,2017,"['Sustainability', 'Circular economy', 'Work (physics)', 'Sustainable development', 'Perspective (graphical)', 'Sustainability organizations', 'Sustainability science', 'Business', 'Political science', 'Sociology', 'Engineering ethics', 'Management science', 'Economics', 'Computer science', 'Engineering', 'Ecology', 'Mechanical engineering', 'Artificial intelligence', 'Law', 'Biology']","['W1482286954', 'W1545660695', 'W1561104679', 'W1571593707', 'W1580414357', 'W1803673662', 'W1964683115', 'W1965298846', 'W1965340165', 'W1965601747', 'W1966427148', 'W1968556886', 'W1969756083', 'W1976013626', 'W1979400450', 'W1981547665', 'W1984922455', 'W1993663609', 'W1995090556', 'W1995524284', 'W1995558779', 'W2002311592', 'W2008578852', 'W2015038363', 'W2017115474', 'W2017901574', 'W2024590970', 'W2025012256', 'W2026676048', 'W2047864204', 'W2051977037', 'W2055050065', 'W2057931959', 'W2060249907', 'W2061916247', 'W2062390655', 'W2066991708', 'W2071372033', 'W2084530896', 'W2094781419', 'W2096654315', 'W2096885696', 'W2100410761', 'W2104847291', 'W2108020464', 'W2118795850', 'W2126861826', 'W2130987123', 'W2131326539', 'W2131713570', 'W2133155190', 'W2138376245', 'W2142244173', 'W2145996143', 'W2165990722', 'W2194447095', 'W2216357226', 'W2227390552', 'W2339576888', 'W249670088', 'W2510311292', 'W2520585937', 'W2797553937', 'W2898805257', 'W3123282572', 'W4236533833', 'W4301267015', 'W570325833', 'W621641185', 'W639198577', 'W644494360']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W3012690896,Fair Allocation of Scarce Medical Resources in the Time of Covid-19,2020,"['Coronavirus disease 2019 (COVID-19)', 'Pandemic', 'Scarcity', 'Rationing', 'Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)', '2019-20 coronavirus outbreak', 'Health care', 'Medical care', 'Health care rationing', 'Resource allocation', 'Business', 'Computer science', 'Virology', 'Medicine', 'Economics', 'Infectious disease (medical specialty)', 'Economic growth', 'Nursing', 'Outbreak', 'Disease', 'Microeconomics', 'Pathology', 'Computer network']","['W1482375143', 'W1878026433', 'W1980167019', 'W2021421046', 'W2107932644', 'W2133393736', 'W2143367289', 'W3003668884', 'W3008028633', 'W3008047170', 'W3009438848', 'W3011305849', 'W3011379523', 'W3011445852', 'W3025328760', 'W3026066683', 'W3027754404', 'W3033579801', 'W3034639796']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2561755977,The State of Food Insecurity in the World,2015,"['Food insecurity', 'Food security', 'State (computer science)', 'Political science', 'Economic growth', 'Stock (firearms)', 'Development economics', 'Business', 'Geography', 'Agriculture', 'Economics', 'Archaeology', 'Algorithm', 'Computer science']",[],Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2761590587,"An overview of chemical additives present in plastics: Migration, release, fate and environmental impact during their use, disposal and recycling",2017,"['Waste management', 'Environmental science', 'Human health', 'Plastic waste', 'Production (economics)', 'Plastic pollution', 'Reuse', 'Business', 'Microplastics', 'Chemistry', 'Engineering', 'Environmental chemistry', 'Medicine', 'Environmental health', 'Economics', 'Macroeconomics']","['W1265374475', 'W1421043033', 'W1501218259', 'W1524259252', 'W1553738936', 'W1597584098', 'W1598116452', 'W1662387538', 'W1671128522', 'W1737139135', 'W1808209605', 'W1863165817', 'W1963887618', 'W1965730542', 'W1967273901', 'W1968267705', 'W1968547970', 'W1970453298', 'W1971813459', 'W1973203391', 'W1973956643', 'W1974090593', 'W1974194256', 'W1975490609', 'W1975809859', 'W1976451728', 'W1976740823', 'W1977617315', 'W1978818079', 'W1978864987', 'W1979992165', 'W1985956131', 'W1987836585', 'W1987977023', 'W1988909445', 'W1991014502', 'W1991395683', 'W1991529589', 'W1992326688', 'W1994976609', 'W1995758497', 'W1999397880', 'W2000059588', 'W2001732317', 'W2002307180', 'W2003475613', 'W2005221529', 'W2006546862', 'W2006602433', 'W2007245060', 'W2007708955', 'W2008799506', 'W2008861943', 'W2009531956', 'W2013015890', 'W2014155922', 'W2015084771', 'W2015642637', 'W2016532582', 'W2021095580', 'W2022061672', 'W2023181828', 'W2026357762', 'W2027025106', 'W2027667737', 'W2028107366', 'W2031529581', 'W2031655032', 'W2035160972', 'W2035362090', 'W2037496050', 'W2039636568', 'W2040972708', 'W2042687135', 'W2043675324', 'W2044005561', 'W2046620646', 'W2046780546', 'W2053572198', 'W2054676924', 'W2055774832', 'W2060029477', 'W2061472560', 'W2061836479', 'W2064515339', 'W2067456627', 'W2068997875', 'W2070316420', 'W2071592699', 'W2072749399', 'W2074749389', 'W2075394028', 'W2077325341', 'W2077511269', 'W2078048974', 'W2080068601', 'W2082631965', 'W2084517085', 'W2085408422', 'W2087529941', 'W2088503438', 'W2089780746', 'W2090055934', 'W2090448492', 'W2091528344', 'W2092061054', 'W2092471441', 'W2092803666', 'W2094270729', 'W2095345231', 'W2097327668', 'W2097481930', 'W2099737844', 'W2100540633', 'W2100579110', 'W2103013570', 'W2103747630', 'W2108949623', 'W2113189972', 'W2116961566', 'W2117023110', 'W2119261410', 'W2121269974', 'W2124360605', 'W2128676243', 'W2128789017', 'W2130845368', 'W2130878899', 'W2131449522', 'W2133249574', 'W2138568825', 'W2138985393', 'W2139256870', 'W2144468645', 'W2144480200', 'W2148991217', 'W2149196708', 'W2151572760', 'W2152092413', 'W2156485114', 'W2160916596', 'W2162350303', 'W2163474281', 'W2164526292', 'W2166171046', 'W2166398166', 'W2167278958', 'W2169104033', 'W2212212986', 'W2287101999', 'W2316458048', 'W2320924312', 'W2326173364', 'W2332111860', 'W2341092901', 'W2415983653', 'W2480164449', 'W2480655197', 'W2482784562', 'W2493040002', 'W2576047064', 'W2598079427', 'W2604230620', 'W2606556641', 'W2606733184', 'W2607109283', 'W2607313532', 'W2609067898', 'W2614664151', 'W2621691427', 'W2626556906', 'W2724940618', 'W2725405047', 'W2735574628', 'W2752644700', 'W283209044', 'W2950012493', 'W2983363798', 'W2993973099', 'W3130358161', 'W339724891', 'W4285719527', 'W588755477', 'W601247074', 'W639421845', 'W654027348', 'W97967296']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W3105081694,COVID-Net: a tailored deep convolutional neural network design for detection of COVID-19 cases from chest X-ray images,2020,"['Coronavirus disease 2019 (COVID-19)', 'Convolutional neural network', 'Computer science', 'Benchmark (surveying)', 'Radiography', 'Audit', 'Pandemic', 'Artificial intelligence', 'Medicine', 'Radiology', 'Medical physics', 'Data mining', 'Pathology', 'Disease', 'Cartography', 'Business', 'Geography', 'Accounting', 'Infectious disease (medical specialty)']","['W1686810756', 'W2108598243', 'W2194775991', 'W2889952609', 'W2919115771', 'W2946742527', 'W2963446712', 'W2981201742', 'W3001118548', 'W3005827208', 'W3006082171', 'W3007170347', 'W3007497549', 'W3008827533', 'W3008985036', 'W3010604545', 'W3011149445', 'W3011810856', 'W3012774668', 'W3013564598', 'W3013601031', 'W3014113618', 'W3014322576', 'W3014561994', 'W3014640306', 'W3015292413', 'W3015543750', 'W3015883707', 'W3015984951', 'W3016142775', 'W3017364693', 'W3017823544', 'W3019531985', 'W3020923611', 'W3021738376', 'W3023614822', 'W3024468951', 'W3025464096', 'W3025550508', 'W3037538421', 'W3045460727', 'W3086039674', 'W3101156210', 'W3112465516', 'W3121339497', 'W3126084544', 'W3129576291', 'W3154884208', 'W4230649743']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W919187098,Institutions and axioms: an extension and update of service-dominant logic,2015,"['Axiom', 'Premise', 'Service-dominant logic', 'Service (business)', 'Value (mathematics)', 'Competition (biology)', 'Computer science', 'Business', 'Law and economics', 'Political science', 'Epistemology', 'Knowledge management', 'Sociology', 'Marketing', 'Mathematics', 'Ecology', 'Philosophy', 'Geometry', 'Machine learning', 'Biology']","['W121380501', 'W131951347', 'W137704532', 'W1495390830', 'W1501769252', 'W1502337702', 'W1508332342', 'W1511601860', 'W1515084217', 'W1521047832', 'W1521832', 'W1522352445', 'W1523471835', 'W1547601285', 'W1570119283', 'W1573084417', 'W1578118679', 'W1600188765', 'W1601128533', 'W1602880700', 'W1603834667', 'W1606575258', 'W1684540946', 'W1838046222', 'W1961310889', 'W1965278510', 'W1970237540', 'W1970326724', 'W1972970784', 'W1973308529', 'W1973477318', 'W1973893364', 'W1976599136', 'W1976599252', 'W1980225821', 'W1983954791', 'W1986015197', 'W1987438072', 'W1989075208', 'W1990457230', 'W1992375703', 'W1993326409', 'W1993663609', 'W2001486214', 'W2001703960', 'W2002704355', 'W2002757881', 'W2003612898', 'W2003791428', 'W2006668375', 'W2008671681', 'W2009070185', 'W2011720884', 'W2013759460', 'W2014143923', 'W2015930340', 'W2016101780', 'W2016379417', 'W2022873147', 'W2027863734', 'W2028799738', 'W2037021691', 'W2041344184', 'W2044452299', 'W2049792501', 'W2052471430', 'W2053583812', 'W2054877429', 'W2056406089', 'W2056835755', 'W2059702009', 'W2066106849', 'W2072738059', 'W2075254626', 'W2075284967', 'W2077328169', 'W2078854905', 'W2081654047', 'W2084467099', 'W2085089829', 'W2085754712', 'W2089725322', 'W2091579301', 'W2093705991', 'W2096838238', 'W2098319730', 'W2098916257', 'W2099237005', 'W2105073835', 'W2106559068', 'W2109280325', 'W2110064109', 'W2111731378', 'W2114499604', 'W2120969145', 'W2126840412', 'W2135197917', 'W2135526934', 'W2136823593', 'W2139599822', 'W2143256503', 'W2143615203', 'W2148962857', 'W2154843660', 'W2156952077', 'W2158122897', 'W2159550836', 'W2163509832', 'W2167169191', 'W2175723801', 'W2254581393', 'W2258224684', 'W2313340271', 'W2313709257', 'W2313992398', 'W2318735428', 'W2318811925', 'W2319416844', 'W2319422515', 'W2321368448', 'W2328987876', 'W2334528696', 'W2335068259', 'W2344686305', 'W246897612', 'W2492504580', 'W2495129622', 'W2566856888', 'W271526086', 'W2736863483', 'W2742391459', 'W2797812752', 'W2891267295', 'W2900284547', 'W2914482883', 'W29597659', 'W2970744670', 'W2973282358', 'W3022339544', 'W3030163', 'W3045688580', 'W3046509492', 'W3121147769', 'W3121311682', 'W3121364520', 'W3123282572', 'W3124423022', 'W3126349953', 'W3164135786', 'W4232686304', 'W4233654598', 'W4234618862', 'W4237607568', 'W4238336787', 'W4238399289', 'W4238892533', 'W4241742455', 'W4241815540', 'W4242920368', 'W4245050769', 'W4246919849', 'W4247273961', 'W4248240512', 'W4252459496', 'W4285719527', 'W4286779346', 'W4289257187', 'W4296353554', 'W4297813569', 'W4298413470', 'W4299549967', 'W4299610040', 'W4300770368', 'W4301056702', 'W4301952529', 'W4380345556', 'W4388174267', 'W4388331996', 'W562815870', 'W593288931', 'W624311727', 'W624712544', 'W640744729', 'W858028672']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2473930607,Learning without Forgetting,2017,"['Forgetting', 'Computer science', 'Artificial intelligence', 'Task (project management)', 'Retraining', 'Convolutional neural network', 'Machine learning', 'Multi-task learning', 'Feature (linguistics)', 'Deep learning', 'Artificial neural network', 'Feature extraction', 'Task analysis', 'Philosophy', 'Linguistics', 'Business', 'International trade', 'Economics', 'Management']","['W1467353089', 'W1519626139', 'W1533861849', 'W1682403713', 'W1686810756', 'W1690739335', 'W1797268635', 'W1821462560', 'W1857884451', 'W1963882359', 'W2017814585', 'W2037227137', 'W2062118960', 'W2095252775', 'W2102605133', 'W2112796928', 'W2117539524', 'W2126204609', 'W2152161678', 'W2155541015', 'W2159291411', 'W2160921898', 'W2163605009', 'W2165698076', 'W2203224402', 'W2214409633', 'W2415865124', 'W2426267443', 'W2474280151', 'W2560647685', 'W2732026016', 'W2756154119', 'W2913340405', 'W2949667497', 'W2962835968', 'W2963628712', 'W2963877604', 'W2964067969', 'W2964118293', 'W3021931813', 'W3126976873', 'W4294375521', 'W4299518610', 'W4319988532']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
