id,title,year,concepts,primary_topic
W3009577418,In Vitro Antiviral Activity and Projection of Optimized Dosing Design of Hydroxychloroquine for the Treatment of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2),2020,'2019-20 coronavirus outbreak';'betacoronavirus';'biochemistry';'biology';'coronavirus disease 2019 (covid-19)';'coronavirus';'disease'];'dosing';'in vitro';'infectious disease (medical specialty)';'internal medicine';'lopinavir';'medicine';'outbreak';'pandemic';'pharmacology';'respiratory system';'severe acute respiratory syndrome coronavirus 2 (sars-cov-2)';'severe acute respiratory syndrome coronavirus';'virology';['hydroxychloroquine',Biology
W3088256443,Autoantibodies against type I IFNs in patients with life-threatening COVID-19,2020,'antibody';'asymptomatic';'biochemistry'];'biology';'coronavirus disease 2019 (covid-19)';'coronavirus';'disease';'gene';'immunology';'infectious disease (medical specialty)';'internal medicine';'medicine';'mutant';'phenocopy';'pneumonia';['autoantibody',Biology
W3013816672,Covid-19 in Critically Ill Patients in the Seattle Region — Case Series,2020,'2019-20 coronavirus outbreak';'biology';'coronavirus disease 2019 (covid-19)';'disease'];'infectious disease (medical specialty)';'intensive care medicine';'internal medicine';'medicine';'outbreak';'paleontology';'series (stratigraphy)';'severe acute respiratory syndrome coronavirus 2 (sars-cov-2)';'virology';['critically ill',Biology
W2122427541,A climbing image nudged elastic band method for finding saddle points and minimum energy paths,2000,'atomic physics';'climbing';'density functional theory';'elastic energy';'engineering'];'geometry';'materials science';'mathematical optimization';'mathematics';'physics';'point (geometry)';'quantum mechanics';'saddle';'structural engineering';['saddle point',Mathematics|Physics
W1966750682,From molecules to solids with the DMol3 approach,2000,'atomic physics';'basis (linear algebra)';'basis set';'chemistry';'chromatography'];'computational chemistry';'density functional theory';'enthalpy';'geometry';'mathematics';'matrix (chemical analysis)';'molecule';'physics';'quantum mechanics';'standard enthalpy change of formation';'standard enthalpy of formation';'thermodynamics';'yield (engineering)';['pseudopotential',Mathematics|Physics
W2047028564,Ridge Regression: Biased Estimation for Nonorthogonal Problems,2000,'algorithm';'applied mathematics';'diagonal';'estimator';'geology';'geometry';'least-squares function approximation';'linguistics';'mathematics';'paleontology';'philosophy'];'regression';'residual';'statistics';'trace (psycholinguistics)';['ridge',Mathematics
W2077618811,Permutation tests for joinpoint regression with applications to cancer rates,2000,'accounting'];'acoustics';'autocorrelation';'bonferroni correction';'business';'econometrics';'environmental health';'mathematics';'medicine';'monte carlo method';'permutation (music)';'physics';'poisson regression';'population';'regression analysis';'regression';'statistical hypothesis testing';'variance (accounting)';['statistics',Mathematics|Physics|Sociology
W2135410596,"ERC: A Theory of Equity, Reciprocity, and Competition",2000,'dictator';'dilemma';'epistemology';'equity (law)';'inequality';'inequity aversion';'law';'linguistics';'mathematical analysis'];'mathematical economics';'mathematics';'microeconomics';'philosophy';'political science';'politics';'premise';'psychology';'reciprocity (cultural anthropology)';'simple (philosophy)';'social psychology';'stochastic game';['economics',Mathematics
W1487531252,A Resource-Based Perspective on Information Technology Capability and Firm Performance: An Empirical Investigation1,2000,'artificial intelligence';'business';'competitive advantage';'computer network';'computer science';'dynamic capabilities';'empirical research';'industrial organization';'information technology';'knowledge management';'marketing';'mathematics';'operating system';'resource (disambiguation)';'resource-based view';'statistics'];['perspective (graphical)',Mathematics|Sociology
W1944901286,Efficient Computation of Cosmic Microwave Background Anisotropies in Closed Friedmann‐Robertson‐Walker Models,2000,'algorithm';'anisotropy';'astrophysics';'chemistry';'computation';'cosmic background radiation';'cosmic cancer database';'cosmology';'curvature';'dark energy';'friedmann equations';'geometry';'mathematical physics';'mathematics';'optics';'physical chemistry'];'physics';'polarization (electrochemistry)';'scalar (mathematics)';['cosmic microwave background',Mathematics|Physics
W2127489984,ACC/AHA Guidelines for the Management of Patients With Unstable Angina and Non–ST-Segment Elevation Myocardial Infarction: Executive Summary and Recommendations,2000,'angina';'cardiology';'economics'];'elevation (ballistics)';'executive summary';'finance';'geometry';'internal medicine';'mathematics';'myocardial infarction';'st segment';'stable angina';'unstable angina';['medicine',Mathematics
W2126736494,On sequential Monte Carlo sampling methods for Bayesian filtering,2000,'algorithm';'artificial intelligence';'bayesian probability';'computer vision'];'data mining';'importance sampling';'machine learning';'mathematical optimization';'mathematics';'monte carlo method';'nonlinear system';'physics';'quantum mechanics';'smoothing';'state space';'statistics';['computer science',Mathematics|Physics
W2143668817,The Earth Mover's Distance as a Metric for Image Retrieval,2000,"'algorithm';'artificial intelligence';'computer science';'economics'];'histogram matching';'histogram';'image (mathematics)';'image retrieval';'mathematics';'metric (unit)';'operations management';'pattern recognition (psychology)';'quantization (signal processing)';'vector quantization';[""earth mover's distance""",Mathematics
W2096632664,Measures of Reliability in Sports Medicine and Science,2000,'aerospace engineering';'astrophysics';'chemistry';'chromatography';'coefficient of variation';'computer science';'correlation';'engineering';'geometry';'mathematics';'observational error';'physics';'power (physics)';'quantum mechanics'];'range (aeronautics)';'sample (material)';'sample size determination';'standard deviation';'standard error';'statistics';'variation (astronomy)';['reliability (semiconductor)',Mathematics|Physics
W2041823554,Speaker Verification Using Adapted Gaussian Mixture Models,2000,'anthropology'];'artificial intelligence';'bayesian probability';'computer science';'gaussian process';'gaussian';'hidden markov model';'likelihood-ratio test';'mathematics';'mixture model';'normalization (sociology)';'pattern recognition (psychology)';'physics';'quantum mechanics';'sociology';'speaker recognition';'speaker verification';'speech recognition';'statistics';['nist',Mathematics|Physics
W2077959816,Model Selection and Inference: A Practical Information-Theoretic Approach,2000,'artificial intelligence';'basis (linear algebra)';'computer science';'econometrics';'geometry'];'information criteria';'information theory';'machine learning';'mathematics';'model selection';'monte carlo method';'selection (genetic algorithm)';'statistical inference';'statistical theory';'statistics';['inference',Mathematics
W2041782669,Measuring Information Transfer,2000,'artificial intelligence';'asymmetry';'coherence (philosophical gambling strategy)';'computer science';'conditional mutual information';'data mining';'entropy (arrow of time)';'information diagram';'information theory';'information transfer';'joint quantum entropy';'mathematics';'maximum entropy thermodynamics';'measure (data warehouse)';'parallel computing'];'physics';'principle of maximum entropy';'quantum mechanics';'statistical physics';'statistics';'telecommunications';'transfer (computing)';'transfer entropy';['mutual information',Mathematics|Physics
W2098979973,Medical image analysis: progress over two decades and the challenges ahead,2000,'astrophysics'];'computer science';'computer vision';'data science';'field (mathematics)';'image (mathematics)';'mathematics';'object (grammar)';'pattern recognition (psychology)';'physics';'pure mathematics';'statistical analysis';'statistics';'variation (astronomy)';['artificial intelligence',Mathematics|Physics
W2167366201,Individual differences in reasoning: Implications for the rationality debate?,2000,'artificial intelligence';'axiom';'cognition';'cognitive psychology';'computational model';'computer science';'construal level theory';'economics'];'epistemology';'geometry';'heuristics';'management';'mathematics';'neuroscience';'norm (philosophy)';'operating system';'philosophy';'psychology';'rational analysis';'rationality';'social psychology';'task (project management)';['normative',Mathematics
W2137344397,Mixed MNL models for discrete response,2000,'computer science';'econometrics';'economics';'estimation';'logistic regression';'logit';'management';'mathematical analysis';'mathematical economics';'mathematical optimization';'mathematics';'maximization';'mixed logit';'mixing (physics)';'multinomial distribution';'multinomial logistic regression';'parametric statistics';'physics'];'quantum mechanics';'statistics';'utility maximization';'variable (mathematics)';['discrete choice',Mathematics|Physics
W2131288855,How well does a restrained electrostatic potential (RESP) model perform in calculating conformational energies of organic and biological molecules?,2000,'ab initio quantum chemistry methods';'ab initio';'artificial intelligence';'basis set';'chemistry';'computational chemistry';'computer science';'density functional theory';'field (mathematics)';'mathematics';'molecule';'organic chemistry'];'partial charge';'physics';'programming language';'pure mathematics';'quantum mechanics';'set (abstract data type)';'statistics';'test set';'thermodynamics';'training set';'work (physics)';['force field (fiction)',Mathematics|Physics
W1975317507,Size-Distribution Analysis of Macromolecules by Sedimentation Velocity Ultracentrifugation and Lamm Equation Modeling,2000,'artificial intelligence';'biochemistry'];'chemistry';'chromatography';'computer science';'enzyme';'mathematical analysis';'mathematics';'physics';'regularization (linguistics)';'sedimentation coefficient';'statistical physics';'ultracentrifuge';['analytical ultracentrifugation',Mathematics|Physics
W1761052593,Women and human development: the capabilities approach,2000,'computer science';'mathematical analysis'];'mathematics';['development (topology)',Mathematics
W2145479420,An efficient constraint handling method for genetic algorithms,2000,'algorithm';'artificial intelligence';'biochemistry';'biology';'chemistry';'computer science';'constrained optimization';'constraint (computer-aided design)';'crossover';'evolutionary biology';'feasible region';'function (biology)';'gene';'genetic algorithm';'geometry'];'mathematical optimization';'mathematics';'operator (biology)';'optimization problem';'repressor';'tournament selection';'transcription factor';['penalty method',Mathematics
W4241456496,Photoelectrochemical cells,2001,'alternative medicine';'electrical engineering';'energy conversion efficiency';'engineering physics';'engineering';'fabrication';'flexibility (engineering)';'materials science';'mathematics';'medicine'];'nanocrystalline material';'nanotechnology';'optoelectronics';'pathology';'photovoltaic system';'statistics';['photovoltaics',Mathematics
W2127625785,The job demands-resources model of burnout.,2001,'applied psychology';'burnout';'clinical psychology';'disengagement theory';'emotional exhaustion';'gerontology';'job performance';'job satisfaction';'mathematics';'medicine'];'occupational burnout';'occupational stress';'psychology';'social psychology';'statistics';'structural equation modeling';['lisrel',Mathematics
W2150345533,Chemistry with ADF,2001,'alternative medicine';'chemical bond';'chemical shift';'computational chemistry';'coulomb';'density functional theory';'electron';'geometry';'hybrid functional';'mathematics'];'medicine';'organic chemistry';'pathology';'physical chemistry';'physics';'quantum mechanics';'reactivity (psychology)';'scaling';'solvent effects';'solvent';'time-dependent density functional theory';['chemistry',Mathematics|Physics
W1587094587,Mixed-Effects Models in S and S-PLUS,2001,'chemistry'];'econometrics';'statistics';['mathematics',Mathematics
W1979422830,Accounting for common method variance in cross-sectional research designs.,2001,'accounting';'analysis of variance';'common-method variance';'correlation';'econometrics';'economics';'explained variation';'geometry'];'inflation (cosmology)';'mathematics';'multicollinearity';'physics';'psychology';'regression analysis';'social psychology';'statistics';'theoretical physics';'variance inflation factor';['variance (accounting)',Mathematics|Physics
W2129760210,On the variation of the initial mass function,2001,'astronomy';'astrophysics';'demography';'galaxy';'globular cluster';'halo';'initial mass function';'mathematics'];'metallicity';'population';'power law';'sociology';'star cluster';'star formation';'stars';'statistics';['physics',Mathematics|Physics
W2115612291,The Chain of Effects from Brand Trust and Brand Affect to Brand Performance: The Role of Brand Loyalty,2001,'advertising';'affect (linguistics)';'brand awareness';'brand equity';'brand extension';'brand management';'business';'communication'];'geometry';'loyalty';'market share';'marketing';'mathematics';'product (mathematics)';'psychology';'statistics';'value (mathematics)';['brand loyalty',Mathematics|Sociology
W2086642814,Consumer perceived value: The development of a multiple item scale,2001,'advertising';'business';'cartography'];'geography';'marketing';'mathematics';'statistics';'value (mathematics)';['scale (ratio)',Mathematics|Sociology
W1987416224,Nanowire Nanosensors for Highly Sensitive and Selective Detection of Biological and Chemical Species,2001,'biochemistry';'biosensor';'biotin';'chemical species';'chemistry';'combinatorics';'conductance';'ion'];'materials science';'mathematics';'nanotechnology';'nanowire';'organic chemistry';'protonation';'silicon nanowires';'streptavidin';['nanosensor',Mathematics
W2078204800,Atomic Decomposition by Basis Pursuit,2001,'algorithm';'artificial intelligence';'basis pursuit';'compressed sensing';'computer science';'interior point method';'mathematical optimization';'mathematics';'noise reduction';'orthogonal basis';'physics'];'quantum mechanics';'sparse approximation';'total variation denoising';'wavelet packet decomposition';'wavelet transform';'wavelet';['matching pursuit',Mathematics|Physics
W1585939719,SPEA2: Improving the strength pareto evolutionary algorithm,2001,'algorithm';'artificial intelligence'];'computer science';'evolutionary algorithm';'mathematical optimization';'mathematics';['pareto principle',Mathematics
W2123921160,From few to many: illumination cone models for face recognition under variable lighting and pose,2001,'computer science';'computer vision';'face (sociological concept)';'facial recognition system';'generative grammar';'generative model';'mathematics';'pattern recognition (psychology)';'social science';'sociology'];'subspace topology';['artificial intelligence',Mathematics
W2137524155,What Makes Professional Development Effective? Results From a National Sample of Teachers,2001,'chemistry';'chromatography';'faculty development';'mathematics education';'mathematics';'ordinary least squares';'pedagogy';'physics'];'professional learning community';'psychology';'quantum mechanics';'sample (material)';'scale (ratio)';'statistics';['professional development',Mathematics|Physics
W2146272101,On the dimensionality of organizational justice: A construct validation of a measure.,2001,'artificial intelligence';'computer science';'confirmatory factor analysis';'construct (python library)';'construct validity';'curse of dimensionality';'data mining';'developmental psychology';'distributive justice';'economic justice';'economics';'interactional justice';'interpersonal communication';'mathematics';'measure (data warehouse)';'neoclassical economics';'neuroscience';'organizational behavior';'organizational commitment';'organizational justice';'perception'];'procedural justice';'programming language';'psychometrics';'social psychology';'statistics';'structural equation modeling';'test validity';['psychology',Mathematics
W3133236490,"Causality: Models, Reasoning and Inference",2001,'causal inference';'causality (physics)';'computer science';'econometrics';'epistemology';'mathematics';'philosophy';'physics';'quantum mechanics'];['inference',Mathematics|Physics
W2062786076,Validation of Clinical Classification Schemes for Predicting Stroke,2001,'atrial fibrillation';'cardiology';'confidence interval';'diabetes mellitus';'endocrinology'];'engineering';'heart failure';'internal medicine';'mathematics';'mechanical engineering';'statistic';'statistics';'stroke (engine)';'warfarin';['medicine',Mathematics
W3143596294,ALGORITHMS FOR NON-NEGATIVE MATRIX FACTORIZATION,2001,'algorithm';'computer science';'eigenvalues and eigenvectors'];'mathematics';'physics';'quantum mechanics';['matrix decomposition',Mathematics|Physics
W2171707538,A faster algorithm for betweenness centrality*,2001,'algorithm';'centrality';'combinatorics';'composite material';'computer science';'materials science';'mathematics';'operating system'];'range (aeronautics)';'space (punctuation)';'theoretical computer science';['betweenness centrality',Mathematics
W3021353408,A Scaled Difference Chi-Square Test Statistic for Moment Structure Analysis,2001,"""pearson's chi-squared test"";'applied mathematics';'chi-square test';'f-test';'geometry'];'mathematics';'scaling';'square (algebra)';'statistic';'statistical hypothesis testing';'statistics';'test statistic';['goodness of fit'",Mathematics
W2168646330,The Relative Performance of Full Information Maximum Likelihood Estimation for Missing Data in Structural Equation Models,2001,'computer science';'econometrics';'engineering';'estimation';'mathematics';'maximum likelihood';'missing data';'statistics';'systems engineering'];['structural equation modeling',Mathematics
W2049159124,Index Construction with Formative Indicators: An Alternative to Scale Development,2001,'cartography'];'computer science';'empirical research';'epistemology';'geography';'index (typography)';'mathematics education';'mathematics';'philosophy';'psychology';'quality (philosophy)';'scale (ratio)';'statistics';'world wide web';['formative assessment',Mathematics
W2044579390,Testing the number of components in a normal mixture,2001,'asymptotic distribution';'component (thermodynamics)';'confidence interval';'convergence (economics)';'distribution (mathematics)';'economic growth';'economics';'empirical distribution function';'empirical likelihood';'estimator';'likelihood-ratio test';'mathematical analysis';'mixture model';'normal distribution';'null distribution';'null hypothesis';'physics'];'statistic';'statistical hypothesis testing';'statistics';'test statistic';'thermodynamics';['mathematics',Mathematics|Physics
W4241996101,Quantile Regression,2001,'conditional expectation';'conditional probability distribution';'econometrics';'economics';'estimation';'estimator';'least absolute deviations';'management'];'mathematics';'quantile';'regression';'statistics';['quantile regression',Mathematics
W3141776272,Introduction to Graph Theory,2001,'combinatorics'];'computer science';'mathematics';['graph theory',Mathematics
W2084341220,Statistical Modeling: The Two Cultures (with comments and a rejoinder by the author),2001,'artificial intelligence';'composite material';'data mining';'data science';'data set';'econometrics';'field (mathematics)';'machine learning';'materials science';'mathematics';'programming language'];'pure mathematics';'range (aeronautics)';'set (abstract data type)';'statistical model';'statistical theory';'statistics';['computer science',Mathematics
W1976386631,Unit root tests for panel data,2001,'chemistry';'chromatography';'cointegration';'computer science';'data mining';'econometrics';'linguistics'];'mathematics education';'mathematics';'null (sql)';'null hypothesis';'panel data';'philosophy';'root (linguistics)';'sample (material)';'statistical hypothesis testing';'statistics';'unit (ring theory)';'unit root test';['unit root',Mathematics
W2057765075,"Discussion on the paper by Spiegelhalter, Best, Carlin and van der Linde",2002,'applied mathematics';'bayesian probability';'covariance';'deviance (statistics)';'econometrics';'exponential family';'fisher information';'information criteria';'markov chain monte carlo';'mathematics';'model selection'];'posterior probability';'statistics';['deviance information criterion',Mathematics
W1978775682,Unit root tests in panel data: asymptotic and finite-sample properties,2002,'applied mathematics';'cointegration';'econometrics';'linguistics';'mathematics education';'mathematics';'panel data';'philosophy';'physics';'root (linguistics)';'sample (material)';'statistics';'thermodynamics'];'unit (ring theory)';'unit root test';['unit root',Mathematics|Physics
W2104057213,Mediation in experimental and nonexperimental studies: New procedures and recommendations.,2002,'a priori and a posteriori';'econometrics';'epistemology';'mathematical analysis'];'mathematical economics';'mathematics';'outcome (game theory)';'philosophy';'psychology';'social science';'sociology';'statistical hypothesis testing';'statistical significance';'statistics';'type i and type ii errors';'variable (mathematics)';['mediation',Mathematics
W1989012023,Short screening scales to monitor population prevalences and trends in non-specific psychological distress,2002,'cartography';'clinical psychology';'demography';'distress';'environmental health';'family medicine';'geography';'mathematics';'medicine';'mental health';'percentile';'population';'psychiatry';'psychology';'scale (ratio)';'social science'];'sociology';'statistics';'telephone interview';['national health interview survey',Mathematics
W1902610065,The Measurement of Engagement and Burnout: A Two Sample Confirmatory Factor Analytic Approach,2002,'burnout';'chemistry';'clinical psychology';'confirmatory factor analysis';'emotional exhaustion';'law';'mathematics';'physical chemistry';'political science'];'politics';'psychology';'sense (electronics)';'social psychology';'statistics';'structural equation modeling';'work engagement';['cynicism',Mathematics
W2068719957,A comparison of methods to test mediation and other intervening variable effects.,2002,'econometrics';'law'];'mathematical analysis';'mathematics';'mediation';'monte carlo method';'political science';'statistical hypothesis testing';'statistical power';'statistical significance';'statistics';'variable (mathematics)';'variables';['type i and type ii errors',Mathematics
W2022085591,Systematic Design of Pore Size and Functionality in Isoreticular MOFs and Their Application in Methane Storage,2002,'biphenyl';'carboxylate';'chemical engineering';'chemistry';'combinatorics'];'composite material';'crystal structure';'crystallography';'engineering';'hydrothermal circulation';'materials science';'mathematics';'nanotechnology';'octahedron';'organic chemistry';'porosity';'porous medium';'pyrene';'topology (electrical circuits)';['methane',Mathematics
W1727659491,Dynamic Conditional Correlation,2002,'autoregressive model';'correlation';'econometrics';'geometry'];'heteroscedasticity';'mathematics';'multivariate statistics';'statistics';'univariate';'volatility (finance)';['autoregressive conditional heteroskedasticity',Mathematics
W1982161876,Shape-Controlled Synthesis of Gold and Silver Nanoparticles,2002,'catalysis';'chemical engineering';'chemistry';'dispersity';'engineering'];'ethylene glycol';'geometry';'materials science';'mathematics';'metal';'metallurgy';'molar ratio';'nanoparticle';'nanotechnology';'organic chemistry';'polyhedron';'polymer chemistry';'silver nanoparticle';'template';['silver nitrate',Mathematics
W2168405694,Finite-time Analysis of the Multiarmed Bandit Problem,2002,'action (physics)';'artificial intelligence';'bounded function';'computer science';'dilemma';'epistemology'];'geometry';'logarithm';'machine learning';'mathematical analysis';'mathematical economics';'mathematical optimization';'mathematics';'philosophy';'physics';'quantum mechanics';'reinforcement learning';'simple (philosophy)';['regret',Mathematics|Physics
W2159269332,A universal image quality index,2002,'algorithm';'amplifier';'artificial intelligence';'bandwidth (computing)';'computer network';'computer science';'computer vision';'economics';'image (mathematics)';'image quality';'luminance';'mathematics';'matlab';'mean squared error';'metric (unit)';'operating system'];'operations management';'statistics';['distortion (music)',Mathematics
W2116064496,Training Products of Experts by Minimizing Contrastive Divergence,2002,'artificial intelligence';'computer science';'conditional independence';'data mining';'divergence (linguistics)';'inference';'latent variable model';'linguistics';'machine learning';'mathematical analysis';'mathematics';'philosophy'];'variable (mathematics)';['latent variable',Mathematics
W1930624869,Random decision forests,2002,'artificial intelligence';'computer science';'construct (python library)';'data mining';'decision tree';'feature (linguistics)';'feature vector';'generalization';'geometry';'linguistics';'machine learning';'mathematical analysis'];'mathematics';'pattern recognition (psychology)';'philosophy';'programming language';'random forest';'random subspace method';'support vector machine';'tree (set theory)';['linear subspace',Mathematics
W3123974754,Propensity Score-Matching Methods for Nonexperimental Causal Studies,2002,'artificial intelligence';'average treatment effect';'benchmark (surveying)';'causal inference';'chemistry';'chromatography';'computer science';'econometrics';'geodesy';'geography'];'inference';'machine learning';'matching (statistics)';'mathematics';'programming language';'sample (material)';'selection (genetic algorithm)';'selection bias';'set (abstract data type)';'statistics';['propensity score matching',Mathematics
W1984004232,Computable measure of entanglement,2002,'algorithm';'bipartite graph';'computer science';'database'];'discrete mathematics';'graph';'mathematical analysis';'mathematics';'measure (data warehouse)';'multipartite entanglement';'physics';'quantum channel';'quantum mechanics';'quantum';'squashed entanglement';'state (computer science)';'statistical physics';'teleportation';'upper and lower bounds';['quantum entanglement',Mathematics|Physics
W2125213524,A discrete binary version of the particle swarm algorithm,2002,'algorithm';'arithmetic';'artificial intelligence';'basis (linear algebra)';'computer science';'demography';'economics'];'finance';'geology';'geometry';'machine learning';'mathematical optimization';'mathematics';'multi-swarm optimization';'oceanography';'operating system';'particle (ecology)';'particle swarm optimization';'population';'position (finance)';'sociology';'space (punctuation)';'swarm behaviour';'value (mathematics)';['binary number',Mathematics
W1654805921,Ontology Development 101: A Guide to Creating Your First Ontology,2002,'domain (mathematical analysis)';'epistemology';'linguistics';'mathematical analysis';'mathematics'];'ontology language';'ontology';'open biomedical ontologies';'owl-s';'philosophy';'semantic web';'snomed ct';'social semantic web';'terminology';'vocabulary';'web ontology language';'world wide web';['computer science',Mathematics
W2018159038,The Wiener--Askey Polynomial Chaos for Stochastic Differential Equations,2002,'applied mathematics';'differential equation';'galerkin method';'mathematical analysis';'monte carlo method';'nonlinear system';'physics'];'polynomial chaos';'polynomial';'quantum mechanics';'statistics';'stochastic differential equation';'stochastic partial differential equation';['mathematics',Mathematics|Physics
W2075288496,"Audit committee, board of director characteristics, and earnings management",2002,'accounting';'accrual';'audit';'auditor independence';'business';'chief audit executive';'earnings management';'earnings';'independence (probability theory)';'internal audit';'joint audit';'mathematics'];'statistics';['audit committee',Mathematics|Sociology
W2141647475,The role of the business model in capturing value from innovation: evidence from Xerox Corporation's technology spin-off companies,2002,'artificial intelligence';'business model';'business process';'business rule';'business value';'business';'computer science';'dimension (graph theory)';'economics';'finance';'heuristic';'industrial organization';'machine learning';'management';'marketing';'mathematics';'microeconomics';'profit (economics)'];'psychology';'psychotherapist';'pure mathematics';'realization (probability)';'shadow (psychology)';'statistics';'value (mathematics)';'work in process';['corporation',Mathematics|Sociology
W2134368355,Principles and practice in reporting structural equation analyses.,2002,'computer science';'data mining';'data set';'econometrics';'engineering';'goodness of fit';'identifiability';'management science';'mathematics';'programming language'];'psychology';'set (abstract data type)';'statistics';['structural equation modeling',Mathematics
W2042254650,Super‐Hydrophobic Surfaces: From Natural to Artificial,2002,'carbon nanotube';'chemical engineering';'chemistry'];'composite material';'contact angle';'engineering';'geometry';'lotus effect';'mathematics';'nanostructure';'nanotechnology';'organic chemistry';'polymer';'raw material';'surface (topology)';'water repellent';'wetting';['materials science',Mathematics
W2145113795,"Particle swarm optimization: developments, applications and resources",2002,'algorithm';'artificial intelligence';'classical mechanics'];'computer science';'inertia';'mathematical optimization';'mathematics';'metaheuristic';'multi-swarm optimization';'pedagogy';'physics';'programming language';'psychology';'software';'swarm behaviour';'tracking (education)';['particle swarm optimization',Mathematics|Physics
W2173246082,Efficient Inverse Modeling of Barotropic Ocean Tides,2002,'applied mathematics';'climatology';'environmental science';'geology';'geometry'];'inverse method';'inverse';'mathematics';'ocean tide';'oceanography';['barotropic fluid',Mathematics|Environmental Science
W2022859730,Correction of common lead in U–Pb analyses that do not report 204Pb,2002,'composition (language)';'concordance';'geochemistry';'geology';'internal medicine';'lead (geology)';'linguistics';'mantle (geology)'];'mathematics';'medicine';'mineralogy';'paleontology';'philosophy';'radiogenic nuclide';'statistics';['zircon',Mathematics
W2131454803,"Prevalence and Trends in Overweight Among US Children and Adolescents, 1999-2000",2002,'anthropology';'body mass index';'demography';'environmental health';'ethnic group';'gerontology';'internal medicine';'mathematics';'medicine';'national health and nutrition examination survey';'obesity';'pathology'];'pediatrics';'percentile';'population';'sociology';'statistics';['overweight',Mathematics
W1749494163,The unscented Kalman filter for nonlinear estimation,2002,'artificial intelligence';'biology';'computer science';'computer vision';'context (archaeology)';'control (management)';'control theory (sociology)';'covariance intersection';'covariance';'ensemble kalman filter';'filter (signal processing)';'filter design';'invariant extended kalman filter';'kalman filter';'linearization';'mathematics';'nonlinear filter';'nonlinear system';'paleontology'];'physics';'quantum mechanics';'statistics';'unscented transform';['extended kalman filter',Mathematics|Physics
W2103179919,Real-Time Computing Without Stable States: A New Framework for Neural Computation Based on Perturbations,2002,'algorithm';'artificial intelligence';'artificial neural network';'attractor';'computation';'computer science';'curse of dimensionality';'dynamical systems theory';'mathematical analysis'];'mathematics';'models of neural computation';'physics';'quantum mechanics';'recurrent neural network';'reservoir computing';'theoretical computer science';'universal turing machine';['turing machine',Mathematics|Physics
W44874218,2000 CDC Growth Charts for the United States: methods and development.,2002,'body mass index';'demography';'disease control';'environmental health';'health statistics';'mathematics';'medicine';'pathology';'population'];'sociology';'statistics';['percentile',Mathematics
W1868559974,Robust and optimal control,2002,'artificial intelligence';'biochemistry';'chemistry'];'computer science';'control (management)';'control system';'control theory (sociology)';'electrical engineering';'engineering';'focus (optics)';'gene';'law';'linear-quadratic-gaussian control';'mainstream';'mathematical optimization';'mathematics';'optics';'optimal control';'physics';'political science';'robustness (evolution)';['robust control',Mathematics|Physics
W2171129594,International Physical Activity Questionnaire: 12-Country Reliability and Validity,2003,'clinical psychology';'construct validity';'criterion validity';'environmental health';'external validity';'internal consistency';'mathematics';'medicine';'physical activity';'physical therapy';'physics'];'population';'power (physics)';'psychology';'psychometrics';'quantum mechanics';'reliability (semiconductor)';'repeatability';'social psychology';'social science';'sociology';'statistics';'telephone interview';'validity';['concurrent validity',Mathematics|Physics
W2123343298,Surface plasmon subwavelength optics,2003,'geometry';'localized surface plasmon';'materials science';'mathematics'];'nanophotonics';'optics';'optoelectronics';'photonic crystal';'photonics';'physics';'plasmon';'surface (topology)';'surface plasmon polariton';['surface plasmon',Mathematics|Physics
W1986252415,The surface science of titanium dioxide,2003,'geometry'];'materials science';'mathematics';'metallurgy';'nanotechnology';'organic chemistry';'surface (topology)';'titanium dioxide';'titanium';['chemistry',Mathematics
W2049350168,Interaction terms in logit and probit models,2003,'astronomy';'econometrics';'economics';'interaction';'logistic regression';'logit';'magnitude (astronomy)';'mathematical analysis';'mathematics';'nonlinear system';'physics';'probit model';'quantum mechanics'];'sign (mathematics)';'standard error';'statistics';'term (time)';['probit',Mathematics|Physics
W2043787485,Maps of Bounded Rationality: Psychology for Behavioral Economics,2003,'behavioral economics';'bounded function';'economics';'epistemology';'mathematical analysis'];'mathematical economics';'mathematics';'microeconomics';'neoclassical economics';'philosophy';'positive economics';'psychology';'rationality';['bounded rationality',Mathematics
W1928750549,Characterizing aquatic dissolved organic matter.,2003,'chemistry';'chromatography';'dilution';'environmental chemistry';'environmental science';'fractionation';'geology';'isotope';'mass spectrometry';'mathematics';'measurement uncertainty';'nuclear physics';'organic chemistry'];'oxalic acid';'paleontology';'physics';'radiocarbon dating';'standard deviation';'standard error';'statistics';'systematic error';'thermodynamics';['isotope dilution',Mathematics|Environmental Science|Physics
W2132103241,Kernel-based object tracking,2003,'bhattacharyya distance';'clutter';'combinatorics'];'computer science';'computer vision';'eye tracking';'histogram';'image (mathematics)';'kalman filter';'kernel (algebra)';'mathematics';'mean-shift';'object (grammar)';'pattern recognition (psychology)';'radar';'similarity measure';'telecommunications';'video tracking';['artificial intelligence',Mathematics
W2074986801,"Structure validation by Cα geometry: ϕ,ψ and Cβ deviation",2003,'artificial intelligence'];'chemistry';'computer science';'crystallography';'database';'economics';'finance';'geometry';'mathematics';'measure (data warehouse)';'molecular geometry';'molecule';'nuclear magnetic resonance';'physics';'plot (graphics)';'position (finance)';'protein structure';'quantum mechanics';'resolution (logic)';'smoothing';'statistics';'turn (biochemistry)';['ramachandran plot',Mathematics|Physics
