cited,cites
W3013800395,W2903899730
W3013800395,W2973457155
W3013800395,W3003668884
W3013800395,W3004280078
W3013800395,W3004348779
W3013800395,W3007643904
W3013800395,W3008394341
W3013800395,W3009335299
W3013800395,W3009912996
W3013800395,W3014067025
W2766903152,W2049553585
W2766903152,W2128601422
W2766903152,W2143772132
W2766903152,W2185075416
W2766903152,W2256016639
W2766903152,W2299181842
W2766903152,W2513506562
W2949676527,W2192203593
W2949676527,W2618530766
W2949676527,W2899771611
W2912990441,W2919115771
W4211233744,W1950118853
W2784371446,W2049553585
W2784371446,W2228221433
W2784371446,W2578528809
W2784371446,W2587048937
W2784371446,W2917837889
W2951254987,W2206071891
W2951254987,W2588775853
W2951254987,W2950354111
W3007246056,W2201735116
W311927316,W2941307081
W3133859624,W1533942137
W3133859624,W1844405070
W3133859624,W2076154138
W3133859624,W2102278945
W3133859624,W2761275051
W3133859624,W2895486342
W3133859624,W2901303766
W3133859624,W2952001873
W3025320502,W3008443627
W4236357753,W2302501749
W3005057892,W2470646526
W3005057892,W3002539152
W3027286012,W1985987855
W3027286012,W2765224588
W3027286012,W2886498337
W3027286012,W2952001873
W2606974598,W1514535095
W2606974598,W2949615363
W2606974598,W2964308564
W2396849069,W2104549677
W4242318543,W2977386011
W2911892655,W2432612777
W4211168195,W1934094702
W4211168195,W2302003756
W4211168195,W2889646458
W4211168195,W2977895282
W2949273159,W1985987855
W2949273159,W2011458181
W2949273159,W2028433016
W2949273159,W2049553585
W2949273159,W2299181842
W3010131837,W3003668884
W3010131837,W3010131837
W3010131837,W3013188135
W2896002881,W1663154925
W2896002881,W2060427373
W2599417231,W2113679889
W2900629010,W2537623931
W2900629010,W2559588208
W2900629010,W2614081736
W4232620598,W2613362156
W4232620598,W2625856057
W3005679569,W2470646526
W3005679569,W3001195213
W3005679569,W3003668884
W3005679569,W3004280078
W2913323966,W1485009520
W2913323966,W1789155650
W2913323966,W2099471712
W2913323966,W2557283755
W2913323966,W2560167313
W2913323966,W2588003345
W2913323966,W2613718673
W2913323966,W2919115771
W3115880421,W2590568317
W3115880421,W2784570320
W2756821926,W2590568317
W3013352992,W2763871199
W3013352992,W4300198507
W3004804052,W3002539152
W2770026599,W2104549677
W2770026599,W2256016639
W2770026599,W2320983896
W2130811469,W2172199324
W2981137429,W2146512944
W2981137429,W2320983896
W2981137429,W2336828812
W2981137429,W2766599608
W2470646526,W311927316
W2510973425,W2104549677
W2510973425,W2511515754
W2946657092,W1533942137
W2946657092,W2607129810
W2946657092,W2749613778
W2946657092,W2796207838
W2943293743,W1864325817
W2943293743,W1882905539
W2239232218,W1901616594
W2896872272,W2406250479
W2337225114,W1992193293
W2337225114,W2193503481
W2337225114,W2410390527
W2603203130,W2613718673
W2603203130,W2964137095
W2603203130,W639708223
W2197124664,W2146512944
W2997280954,W2069089843
W2997280954,W2620721366
W2997280954,W2794480084
W2997280954,W2800392236
W2997280954,W2889326414
W2997280954,W2949177718
W3012189167,W2903899730
W3012189167,W3001456238
W3012189167,W3002539152
W3012189167,W3003217347
W3012189167,W3003464757
W3012189167,W3003668884
W3012189167,W3004280078
W3012189167,W3004318991
W3012189167,W3004348779
W3012189167,W3005212621
W2907514116,W2102212449
W2907514116,W2951506174
W2907514116,W2952001873
W2766437506,W2135937351
W2766437506,W2951506174
W2970686316,W2398894736
W2970686316,W2409656339
W2970686316,W2428595929
W2970686316,W2627092521
W2970686316,W2769542288
W2970686316,W2807728333
W2512899508,W2476542314
W2766599608,W2336828812
W2527042386,W2075511306
W2527042386,W2190169384
W3016016792,W1900937478
W3016016792,W2513727910
W3016016792,W2889019390
W3016016792,W2927961455
W3016016792,W2951254987
W3016016792,W2951464304
W2725988230,W1844405070
W2725988230,W2076154138
W2725988230,W2113699335
W2725988230,W2153860431
W2725988230,W2195783463
W2725988230,W2255138985
W2725988230,W2511515754
W2470481127,W2098082628
W2818417770,W2113699335
W2818417770,W2324862792
W2818417770,W2613603864
W2818417770,W2805983714
W2818417770,W2818417770
W2952001873,W1985987855
W2952001873,W2028433016
W2952001873,W2332292689
W2952001873,W2949273159
W2803664483,W2177317049
W2803664483,W2559588208
W2803664483,W2767683865
W2784350055,W1940496428
W2784350055,W2186567173
W2784350055,W2195453830
W2784350055,W2272908325
W2784350055,W2483057761
W2909679049,W2011458181
W2909679049,W2028433016
W2909679049,W2049553585
W2909679049,W2299181842
W2909679049,W2606495925
W2909679049,W2613362156
W2810423511,W2204688218
W2942610007,W1910012553
W2942610007,W1985987855
W2942610007,W2332292689
W2942610007,W2794480084
W2942610007,W2794521141
W2942610007,W2796207838
W2942610007,W2952001873
W2916020270,W2345356016
W2916020270,W2747877289
W2916020270,W2766437506
W2916020270,W2786672974
W2916020270,W2800392236
W2916020270,W2889326414
W2916020270,W2951506174
W2589067428,W2179036997
W2787024379,W2165869860
W2787024379,W2606915822
W2995576379,W1847607158
W2995576379,W2000380427
W2995576379,W2167344400
W2995576379,W2223470559
W2995576379,W2905811773
W2995576379,W2950750906
W2995576379,W957206343
W2614566443,W2039153962
W2614566443,W2113699335
W2614566443,W2324862792
W2770092353,W1533942137
W2770092353,W2039153962
W2770092353,W2051314902
W2770092353,W2076154138
W2770092353,W2082704080
W2770092353,W2104549677
W2770092353,W2256016639
W2770092353,W2417483443
W2473156356,W2097117768
W2473156356,W2117539524
W2473156356,W2194775991
W2473156356,W2919115771
W1578291413,W2161112598
W3047879827,W2302501749
W3047879827,W2773787581
W2135937351,W2102212449
W2128601422,W2128601422
W3013093478,W3004280078
W3013093478,W3009912996
W2582686270,W2165456770
W2230320310,W1973094248
W2230320310,W2146512944
W3008394341,W3004280078
W3008394341,W3004348779
W3083241614,W2204688218
W3083241614,W2563720483
W3083241614,W2998840182
W3028523516,W1910012553
W3028523516,W2049553585
W3022435472,W3003668884
W3022435472,W3004280078
W3022435472,W3004348779
W3022435472,W3007643904
W3022435472,W3008394341
W3022435472,W3009335299
W3022435472,W3009912996
W3022435472,W3013093478
W3022435472,W3013800395
W2767683865,W1989277387
W2767683865,W2128601422
W2767683865,W2177317049
W2767683865,W2504691963
W2767683865,W2559588208
W2767683865,W4210702584
W2285093314,W2028433016
W2997022986,W1989277387
W2997022986,W2214074259
W2997022986,W2345356016
W2997022986,W2559588208
W3003464757,W2799524357
W3003464757,W3002539152
W2978346165,W2104212223
W2978346165,W2397558774
W2978346165,W2422895071
W2978346165,W2557711433
W2978346165,W2610102381
W3097145107,W1989277387
W3097145107,W2177317049
W3097145107,W2767891136
W3097145107,W2899070097
W3097145107,W3136918052
W3112600195,W2302501749
W3112600195,W2773787581
W3112600195,W2900044275
W3112600195,W2950595506
W4211064852,W2134629862
W3028304854,W2761275051
W2723723801,W2082704080
W3011701533,W3001195213
W3011701533,W3003217347
W3011701533,W3004280078
W3011701533,W3009906937
W2901068426,W2476542314
W2901068426,W2586407709
W2901068426,W4211233744
W2950954328,W2224056471
W2904802348,W1950118853
W2904802348,W2170852633
W2904802348,W2786514708
W2904802348,W2900756811
W2905452503,W2256016639
W2905452503,W2417483443
W2905452503,W2770092353
W3040801404,W2604027935
W3040801404,W3004280078
W3040801404,W3005679569
W3040801404,W3007643904
W3040801404,W3008443627
W3040801404,W3009335299
W3040801404,W3009912996
W3040801404,W3010604545
W3040801404,W3010819577
W3040801404,W3013800395
W3040801404,W3014067025
W3040801404,W3015190630
W3040801404,W3015863623
W3040801404,W3017125154
W2804910112,W2130811469
W2804910112,W2564545777
W2606513998,W1523693806
W2606513998,W2593816418
W2905810301,W1895577753
W2905810301,W1901129140
W2905810301,W2099471712
W2905810301,W2117539524
W2905810301,W2257979135
W2905810301,W2271840356
W2905810301,W2396881363
W2905810301,W2557738935
W2905810301,W2581082771
W2905810301,W2592929672
W2905810301,W2788633781
W2905810301,W2919115771
W2609543937,W1568390176
W2749613778,W2012034410
W2749613778,W2234115940
W2749613778,W2559588208
W2889019390,W2112364185
W2889019390,W2315521535
W2889019390,W2579533542
W2606915822,W2165869860
W2296538017,W1950118853
W2736219668,W2216357226
W3015190630,W3003217347
W3015190630,W3004280078
W3015190630,W3007643904
W3015190630,W3009335299
W3015190630,W3009906937
W3015190630,W3009912996
W3015190630,W3010441732
W2606495925,W2049553585
W2606495925,W2256016639
W2563720483,W2143196592
W2563720483,W2165456770
W2563720483,W2185075416
W2655262992,W2049553585
W1644641054,W2097117768
W2583342343,W1810360004
W2583342343,W1863165817
W2583342343,W1971345082
W2583342343,W2037496050
W2583342343,W2228625904
W2583342343,W2229518787
W2583342343,W2264411566
W2583342343,W2286955579
W2583342343,W2300403628
W2583342343,W2405598407
W2583342343,W2546432926
W2583342343,W2565282363
W2899070097,W2177317049
W2899070097,W2224056471
W2899070097,W2559191318
W2899070097,W2559588208
W2899070097,W2767891136
W2899070097,W4210702584
W2424778531,W1514535095
W2424778531,W1895577753
W2424778531,W1947481528
W2424778531,W2964308564
W2618096841,W1972643702
W2618096841,W2435437921
W2588775853,W2206071891
W2299181842,W2049553585
W2763871199,W1523693806
W3001456238,W2470646526
W3001456238,W2903899730
W3001456238,W311927316
W2784570320,W2224056471
W1951724000,W2172199324
W2963037989,W1536680647
W2963037989,W2097117768
W2963037989,W2109255472
W2963037989,W2117539524
W2963037989,W639708223
W2565639579,W1536680647
W2565639579,W1901129140
W2565639579,W1903029394
W2565639579,W2117539524
W2565639579,W2194775991
W2565639579,W2307770531
W2565639579,W2613718673
W2565639579,W2963150697
W2565639579,W2964137095
W2565639579,W3106250896
W2565639579,W639708223
W1836465849,W1677182931
W2752782242,W1514535095
W2752782242,W1677182931
W2752782242,W1836465849
W2752782242,W1903029394
W2752782242,W2097117768
W2752782242,W2117539524
W2752782242,W2183341477
W2752782242,W2194775991
W2752782242,W2274287116
W2752782242,W2302255633
W2752782242,W2307770531
W2752782242,W2531409750
W2752782242,W2549139847
W2752782242,W2612445135
W2752782242,W2613718673
W2752782242,W2884585870
W2752782242,W2951104886
W2752782242,W2963125010
W2752782242,W2963403868
W2752782242,W2963446712
W2752782242,W2964081807
W2752782242,W2964137095
W2752782242,W2964350391
W2752782242,W4297775537
W2752782242,W603908379
W2752782242,W639708223
W2962793481,W1903029394
W2962793481,W1905829557
W2962793481,W2099471712
W2962793481,W2117539524
W2962793481,W2173520492
W2962793481,W2194775991
W2962793481,W2331128040
W2962793481,W2340897893
W2962793481,W2475287302
W2962793481,W2963073614
W2962793481,W2963373786
W2962793481,W2963420272
W2962793481,W2963470893
W2962793481,W2963684088
W2774486220,W1951724000
W2774486220,W2254509181
W1677182931,W1536680647
W1677182931,W1836465849
W1677182931,W2097117768
W1677182931,W2117539524
W1677182931,W2949117887
W2884585870,W1514535095
W2884585870,W2097117768
W2884585870,W2183341477
W2884585870,W2194775991
W2884585870,W2274287116
W2884585870,W2295107390
W2884585870,W2302255633
W2884585870,W2531409750
W2884585870,W2549139847
W2884585870,W2612445135
W2884585870,W2613718673
W2884585870,W2752782242
W2884585870,W2962858109
W2884585870,W2963446712
W2884585870,W2964137095
W2884585870,W2964350391
W2884585870,W3106250896
W2884585870,W603908379
W2905811773,W2138071797
W2905811773,W2167344400
W2905811773,W2223470559
W2905811773,W2783817214
W2962858109,W1895577753
W2962858109,W1903029394
W2962858109,W1905882502
W2962858109,W1933349210
W2962858109,W2194775991
W2962858109,W2257979135
W2962858109,W2282821441
W2962858109,W2295107390
W2965373594,W2899663614
W2965373594,W2899771611
W2965373594,W2962784628
W2965373594,W2963323070
W2965373594,W2963341956
W2965373594,W2963403868
W2965373594,W2963748441
W2965373594,W2970597249
W2531409750,W1821462560
W2531409750,W1836465849
W2531409750,W2097117768
W2531409750,W2117539524
W2531409750,W2183341477
W2531409750,W2194775991
W2531409750,W2274287116
W2531409750,W2963285578
W2531409750,W2964350391
W2531409750,W4297775537
W2257979135,W2145339207
W2257979135,W2919115771
W2252795400,W4234856688
W2964309882,W1821462560
W2964309882,W1901129140
W2964309882,W1903029394
W2964309882,W1905829557
W2964309882,W2097117768
W2964309882,W2117539524
W2964309882,W2194775991
W2964309882,W2271840356
W2964309882,W2307770531
W2964309882,W2340897893
W2964309882,W2412782625
W2964309882,W2531409750
W2964309882,W2549139847
W2964309882,W2560023338
W2964309882,W2565639579
W2964309882,W2601564443
W2964309882,W2612445135
W2964309882,W2630837129
W2964309882,W2737258237
W2964309882,W2949117887
W2964309882,W2963125010
W2964309882,W2963881378
W2964309882,W2964081807
W2964350391,W1836465849
W2964350391,W2097117768
W2964350391,W2117539524
W2964350391,W2183341477
W2964350391,W2194775991
W2592929672,W1901129140
W2592929672,W1903029394
W2592929672,W1905882502
W2592929672,W2097117768
W2592929672,W2099471712
W2592929672,W2117539524
W2592929672,W2194775991
W2592929672,W2253429366
W2592929672,W2271840356
W2592929672,W2302255633
W2592929672,W2346062110
W2592929672,W2464708700
W2592929672,W2504150216
W2592929672,W2533800772
W2592929672,W2557738935
W2592929672,W2581082771
W2592929672,W2919115771
W2592929672,W2949650786
W2592929672,W2962914239
W2725897987,W2271840356
W2725897987,W2560167313
W2736601468,W1191599655
W2736601468,W1771410628
W2736601468,W2145339207
W2549139847,W1536680647
W2549139847,W1677182931
W2549139847,W1836465849
W2549139847,W1903029394
W2549139847,W2097117768
W2549139847,W2117539524
W2549139847,W2183341477
W2549139847,W2194775991
W2549139847,W2274287116
W2549139847,W2302255633
W2549139847,W2525778437
W2549139847,W2613718673
W2549139847,W2949382160
W2549139847,W2963150697
W2549139847,W2964137095
W2549139847,W2964350391
W2549139847,W639708223
W4288079944,W1909359706
W4288079944,W2501864044
W4288079944,W2763117186
W4288079944,W2765081049
W4288079944,W2962843235
W4288079944,W4288079944
W4288079944,W4292875581
W3005235420,W1900937478
W3005235420,W2614081736
W3005235420,W2917207851
W3005235420,W2949867654
W3005235420,W2951464304
W3005235420,W2952045272
W3005235420,W2963276645
W2256016639,W1533942137
W2256016639,W2051978340
W2256016639,W2104549677
W2899283552,W2239232218
W2899283552,W2271840356
W2899283552,W2557283755
W2109255472,W2097117768
W2109255472,W2117539524
W2109255472,W2618530766
W2302255633,W1677182931
W2302255633,W2097117768
W2302255633,W2117539524
W2302255633,W2183341477
W2302255633,W2194775991
W2302255633,W2274287116
W2302255633,W2949117887
W2302255633,W2963285578
W2493916176,W2962784628
W2560609797,W1644641054
W2560609797,W1920022804
W2560609797,W2211722331
W2560609797,W603908379
W1522734439,W1947481528
W2754054868,W2105397247
W2786358356,W1951724000
W2786358356,W2749069611
W2766447205,W2145339207
W2766447205,W2192203593
W2766447205,W2194775991
W2766447205,W2257979135
W2766447205,W2919115771
W2766447205,W2949117887
W2766447205,W2964043796
W1885185971,W1930824406
W1885185971,W2618530766
W2754799758,W1780778418
W2754799758,W2305278139
W2754799758,W2524597629
W2962914239,W1677182931
W2962914239,W1901129140
W2962914239,W1903029394
W2962914239,W2194775991
W2962914239,W2464708700
W2239306219,W1495403436
W2239306219,W2239306219
W1897139626,W1767470961
W2883251903,W1973094248
W2963864421,W2145339207
W2963864421,W2949117887
W2630837129,W2271840356
W2749069611,W1951724000
W2749069611,W2577537660
W2324862792,W2113699335
W2895926103,W2751884637
W2895926103,W2889646458
W2174661749,W2060427373
W1909359706,W2962843235
W1909359706,W3105401162
W2963857746,W1536680647
W2963857746,W1836465849
W2963857746,W1901129140
W2963857746,W1903029394
W2963857746,W2109255472
W2963857746,W2194775991
W2963857746,W2302255633
W2963857746,W2340897893
W2963857746,W2549139847
W2963857746,W2560023338
W2963857746,W2565639579
W2963857746,W2601564443
W2963857746,W2613718673
W2963857746,W2752782242
W2963857746,W2963150697
W2963857746,W2963351448
W2963857746,W2963420686
W2963857746,W2963446712
W2963857746,W2964350391
W2963857746,W3106250896
W2963857746,W639708223
W2417483443,W1533942137
W2417483443,W2060427373
W2417483443,W2417483443
W2762367303,W2124192278
W2762367303,W2279780730
W2762367303,W2324464036
W2762367303,W2503161491
W2803072880,W2104549677
W2803072880,W2113699335
W2803072880,W2195783463
W2803072880,W2324862792
W2803072880,W2613603864
W2577537660,W2577537660
W2786672974,W2750384547
W2786672974,W2902652978
W3010233963,W3002539152
W3010233963,W3003668884
W3010233963,W3004239190
W3014067025,W3003217347
W3014067025,W3004280078
W3014067025,W3004318991
W3014067025,W3004348779
W3014067025,W3007643904
W3014067025,W3008394341
W3014067025,W3009335299
W3014067025,W3009912996
W3005680577,W2097117768
W3005680577,W2099471712
W3005680577,W2117539524
W3005680577,W2194775991
W3005680577,W2798991696
W3005680577,W2842511635
W3005680577,W2949117887
W3005680577,W3099206234
W2565277564,W1622878345
W2565277564,W1732240353
W2565277564,W2216357226
W2565277564,W2342540942
W2981731882,W1514535095
W2981731882,W1821462560
W2981731882,W1947481528
W2981731882,W2282821441
W2981731882,W2295107390
W2981731882,W2412247133
W2981731882,W2493343568
W2981731882,W2559655401
W2981731882,W2594633041
W2981731882,W2612690371
W2981731882,W2891503716
W2981731882,W2945976633
W2981731882,W2962858109
W2981731882,W2962862931
W2981731882,W2963095307
W2981731882,W2963703618
W2981731882,W4297957988
W2805983714,W1533942137
W2805983714,W2104549677
W2805983714,W2113699335
W2805983714,W2195783463
W2805983714,W2324862792
W2805983714,W2613603864
W2805983714,W2725988230
W2805983714,W2803072880
W603908379,W1514535095
W603908379,W1836465849
W2915478882,W2221837786
W2915478882,W2235523093
W3034971973,W1536680647
W3034971973,W2194775991
W3034971973,W2531409750
W3034971973,W2549139847
W3034971973,W2565639579
W3034971973,W2570343428
W3034971973,W2613718673
W3034971973,W2796347433
W3034971973,W2955425717
W3034971973,W2963150697
W3034971973,W2963351448
W3034971973,W2963857746
W3034971973,W2964241181
W3034971973,W2964309882
W3034971973,W2982083293
W3034971973,W2982770724
W3034971973,W3106250896
W3034971973,W4293584584
W3034971973,W639708223
W2964081807,W1836465849
W2964081807,W2097117768
W2964081807,W2183341477
W2964081807,W2194775991
W2964081807,W2274287116
W2964081807,W2302255633
W2964081807,W2531409750
W2964081807,W2549139847
W2964081807,W2565639579
W2964081807,W2604763608
W2964081807,W2612445135
W2964081807,W2613718673
W2964081807,W2736601468
W2964081807,W2752782242
W2964081807,W2753160622
W2964081807,W2949117887
W2964081807,W2963125010
W2964081807,W2963263347
W2964081807,W2963285578
W2964081807,W2963351448
W2964081807,W2963420686
W2964081807,W2963446712
W2964081807,W2964350391
W2964081807,W3099206234
W2964081807,W4297775537
W2964081807,W639708223
W3015391807,W3048882402
W2964043796,W1191599655
W2964043796,W1771410628
W2964043796,W2145339207
W2964043796,W2155968351
W2964043796,W2173564293
W2115709314,W1556631438
W2927961455,W2311203695
W2927961455,W2336330109
W2256742438,W2179036997
W2969985801,W1836465849
W2969985801,W2194775991
W2969985801,W2271840356
W2969985801,W2325939864
W2969985801,W2899771611
W2969985801,W2963466847
W2969985801,W2963839617
W2969985801,W3099206234
W2969985801,W3101998545
W2604763608,W1771410628
W2604763608,W1836465849
W2604763608,W2271840356
W2604763608,W2753160622
W2604763608,W2963207607
W2979750740,W1644641054
W2979750740,W1920022804
W2979750740,W2099471712
W2979750740,W2211722331
W2979750740,W2519887557
W2979750740,W2558748708
W2979750740,W2560609797
W2979750740,W2560722161
W2979750740,W2963091558
W2979750740,W2963121255
W2742075475,W2229124923
W2742075475,W2321696461
W2742075475,W2328134238
W2742075475,W2476116270
W2742075475,W2518099942
W2742075475,W2587767928
W2742075475,W2593815020
W2988396470,W1900937478
W2988396470,W2950954328
W2911489562,W2525778437
W2911489562,W2896457183
W2911489562,W2919115771
W2911489562,W2962739339
W2911489562,W2963341956
W2911489562,W2963403868
W2911489562,W4385245566
W3034552520,W2097117768
W3034552520,W2183341477
W3034552520,W2194775991
W3034552520,W2302255633
W3034552520,W2531409750
W3034552520,W2549139847
W3034552520,W2565639579
W3034552520,W2752782242
W3034552520,W2883780447
W3034552520,W2884585870
W3034552520,W2955058313
W3034552520,W2963091558
W3034552520,W2963125010
W3034552520,W2963150697
W3034552520,W2963163009
W3034552520,W2963351448
W3034552520,W2963446712
W3034552520,W4288325606
W3034552520,W639708223
W2746553466,W2145339207
W2899714098,W2587625522
W2899714098,W2593511418
W2899714098,W2953320394
W2898962279,W1982518595
W2898962279,W2237880282
W2898962279,W2614464134
W2898962279,W3104895181
W3011366455,W2179036997
W3011366455,W2256742438
W2919979744,W2031183907
W2919979744,W2290883490
W2919979744,W2585392941
W2919979744,W2738900493
W2919979744,W883434633
W2232317135,W883434633
W3105678606,W1909359706
W3105678606,W2501864044
W3105678606,W2763117186
W3105678606,W2765081049
W3105678606,W2962843235
W3105678606,W3105401162
W2902652978,W2616922646
W2902652978,W2786672974
W2902652978,W2794480084
W2902652978,W2800392236
W2902652978,W2889326414
W2624989916,W2134295053
W2624989916,W2195423816
W2523246573,W2271840356
W2523246573,W2949117887
W2593768305,W1731081199
W2593768305,W2099471712
W2593768305,W2194775991
W2593768305,W2964288524
W3041133507,W1731081199
W3041133507,W2097117768
W3041133507,W2099471712
W3041133507,W2194775991
W3041133507,W2253429366
W3041133507,W2395579298
W3041133507,W2593768305
W3041133507,W2962808524
W3041133507,W2964288524
W3121948532,W2979586175
W3121948532,W3112066496
W2765407302,W2029538739
W2765407302,W2099471712
W2765407302,W2117539524
W2765407302,W2183341477
W2765407302,W2302255633
W2765407302,W2549139847
W2765407302,W2962879692
W2765407302,W2963207607
W2765407302,W2963446712
W2765407302,W2964137095
W2765407302,W3137695714
W3036167779,W1901129140
W3036167779,W2099471712
W3036167779,W2893749619
W3036167779,W2949382160
W3036167779,W2962760235
W3036167779,W2962770929
W3036167779,W2963091558
W3036167779,W2963373786
W3036167779,W2963403868
W3036167779,W2963755523
W3036167779,W2963981733
W3036167779,W3035574324
W2891503716,W1514535095
W2891503716,W1821462560
W2891503716,W2282821441
W2891503716,W2295107390
W2891503716,W2594633041
W2891503716,W2766447205
W2891503716,W2962862931
W2891503716,W2963095307
W2891503716,W2963125461
W3009963727,W2302003756
W3009963727,W2951071083
W3009963727,W2999417355
W2738900493,W2001979953
W2738900493,W2031183907
W2738900493,W2232317135
W2738900493,W2290883490
W2738900493,W414544266
W2738900493,W883434633
W2962766617,W2194775991
W2962766617,W2340897893
W2962766617,W2565639579
W2962766617,W2570343428
W2962766617,W2737258237
W2962766617,W2796347433
W2962766617,W2884561390
W2962766617,W2963037989
W2962766617,W2963150697
W2962766617,W2963857746
W2962766617,W3106250896
W2962766617,W4293584584
W2962766617,W639708223
W2963341924,W2097117768
W2963341924,W2117539524
W2963341924,W2183341477
W2963341924,W2618530766
W2963341924,W2949117887
W2963341924,W2964308564
W2886368623,W2249595199
W3162195278,W2105397247
W3162195278,W2754054868
W3162195278,W2899669642
W2996428491,W2896457183
W2996428491,W2899663614
W2996428491,W2963323070
W2996428491,W2963403868
W2996428491,W2963748441
W2996428491,W2964350391
W2996428491,W2965373594
W2962730651,W1936750108
W2962730651,W1967554269
W2962730651,W2194775991
W2962730651,W2307770531
W2962730651,W2559085405
W2962730651,W2570343428
W2962730651,W2613718673
W2962730651,W2963150697
W2962730651,W2963446712
W2962730651,W3106250896
W2962730651,W639708223
W2999309192,W1966716734
W2999309192,W2919115771
W2999309192,W3102476541
W3035574168,W1677182931
W3035574168,W2194775991
W3035574168,W2340897893
W3035574168,W2613718673
W3035574168,W2964062501
W3035574168,W2968296999
W3035574168,W3101998545
W3035574168,W3106250896
W3035574168,W639708223
W2533800772,W1901129140
W2533800772,W1903029394
W2533800772,W1905882502
W2533800772,W2097117768
W2533800772,W2117539524
W2533800772,W2253429366
W2533800772,W2257979135
W2533800772,W2395611524
W2533800772,W2919115771
W2533800772,W2949117887
W2735301415,W1568390176
W2735301415,W2293040502
W2735301415,W2408017125
W2735301415,W3150893739
W2798122215,W1901129140
W2798122215,W1902237438
W2798122215,W1903029394
W2798122215,W2752782242
W2798122215,W2962914239
W2798122215,W2964308564
W2300242332,W1536680647
W2300242332,W1903029394
W2300242332,W2097117768
W2300242332,W2194775991
W2300242332,W2274287116
W2300242332,W2279098554
W2300242332,W2949117887
W2300242332,W2953106684
W2300242332,W2964299589
W2300242332,W2964350391
W2611395271,W2175118067
W2611395271,W2508920067
W2611395271,W3101113424
W2901303766,W1533942137
W2901303766,W2104549677
W2901303766,W2302501749
W2901303766,W2773787581
W2195783463,W1844405070
W2195783463,W2153860431
W2963076818,W1522734439
W2963076818,W2507009361
W2963076818,W2559085405
W2963076818,W2601564443
W2963076818,W2619947201
W2963076818,W2963355447
W2963076818,W2964015378
W2963076818,W2964134613
W2963076818,W2964321699
W2588003345,W3102476541
W4236357753,W2302501749
W2963767194,W1834627138
W2963767194,W2099471712
W2963767194,W2173520492
W2963767194,W2194775991
W2963767194,W2739748921
W2963767194,W2962793481
W2963767194,W2962879692
W2963767194,W2963073614
W2963767194,W2963470893
W2963767194,W2963684088
W2963767194,W2964024144
W2963767194,W4295521014
W2911892655,W2432612777
W2885195348,W1689711448
W2885195348,W2559655401
W2885195348,W2885195348
W2885195348,W2963755523
W2274287116,W1903029394
W2274287116,W2097117768
W2274287116,W2194775991
W2274287116,W2949117887
W2284386481,W1568955415
W2284386481,W4210764005
W2962989581,W1897139626
W2239232218,W1901616594
W2964101377,W1885185971
W2964101377,W1930824406
W2964101377,W2194775991
W2964101377,W2214802144
W2964101377,W2242218935
W2964101377,W2476548250
W2964101377,W2503339013
W2964101377,W2607041014
W2964101377,W2963372104
W2964101377,W2963470893
W2964101377,W2964350391
W2964101377,W4294643831
W2964059111,W2145339207
W2884430236,W2559394418
W2997280954,W2069089843
W2997280954,W2620721366
W2997280954,W2794480084
W2997280954,W2800392236
W2997280954,W2889326414
W2997280954,W2949177718
W2765811365,W1836465849
W2765811365,W2099471712
W2765811365,W2395611524
W2765811365,W2919115771
W2765811365,W2949117887
W2765811365,W2962793481
W2765811365,W2962879692
W2765811365,W2963073614
W2765811365,W2963373786
W2765811365,W2963470893
W2765811365,W2963684088
W2765811365,W4295521014
W2110818436,W2115709314
W3109585842,W2471962767
W3109585842,W2962785568
W3109585842,W2963403868
W3109585842,W2963627347
W2962879692,W2173520492
W2962879692,W2547875792
W2963641381,W2556784265
W3039647217,W2807669085
W3039647217,W3004804052
W3039647217,W3006659024
W3039647217,W3008696669
W3039647217,W3015197879
W2995576379,W1847607158
W2995576379,W2000380427
W2995576379,W2167344400
W2995576379,W2223470559
W2995576379,W2905811773
W2995576379,W2950750906
W2995576379,W957206343
W2604319603,W1677182931
W2604319603,W1731081199
W2604319603,W1821462560
W2604319603,W1836465849
W2604319603,W1903029394
W2604319603,W2097117768
W2604319603,W2117539524
W2604319603,W2119144962
W2604319603,W2183341477
W2604319603,W2194775991
W2604319603,W2257979135
W2604319603,W2279098554
W2604319603,W2300242332
W2604319603,W2319920447
W2604319603,W2531409750
W2604319603,W2581082771
W2604319603,W2612445135
W2604319603,W2919115771
W2604319603,W2949382160
W2604319603,W2963285578
W2604319603,W2964299589
W2604319603,W2964350391
W2604319603,W4297775537
W2614566443,W2039153962
W2614566443,W2113699335
W2614566443,W2324862792
W3100789280,W1191599655
W3100789280,W1514535095
W3100789280,W1771410628
W3100789280,W1821462560
W3100789280,W2099471712
W3100789280,W2145339207
W3100789280,W2155968351
W3100789280,W2173564293
W3100789280,W2192203593
W3100789280,W2257979135
W3100789280,W2736601468
W3100789280,W2746553466
W3100789280,W2919115771
W3100789280,W2951799221
W3100789280,W2963864421
W3100789280,W2964043796
W3047879827,W2302501749
W3047879827,W2773787581
W2211722331,W1677182931
W2211722331,W1920022804
W2211722331,W2919115771
W607505555,W2029538739
W2558748708,W1644641054
W2558748708,W1920022804
W2558748708,W2194775991
W2558748708,W2519887557
W2558748708,W2618530766
W2558748708,W2919115771
W2558748708,W2949382160
W2558748708,W2964015378
W2558748708,W2964321699
W2558748708,W603908379
W2790979755,W2097117768
W2790979755,W2274287116
